대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
고려대학교,메디컬월드뉴스,"[8월 인물주요동정]건국대, 고려대안암, 분당서울대, 양산부산대병원 등...","◆고려대 안암병원 박진우 교수, 국제신경근육질환학회 우수포스터상 수상 및 초청강연 고려대학교 안암병원 신경과 박진우, 김병조 교수 연구팀이 지난 7월 7일부터 11일까지 이탈리아 피렌체에서 열린 제19회...",2026-08-31 14:10,https://medicalworldnews.co.kr/news/view.php?idx=1510976923,https://medicalworldnews.co.kr/news/view.php?idx=1510976923
고려대학교,CNB저널,"고려대 학부생, '네이처 커뮤니케이션즈' 제1저자 논문…하부 맨틀 광물...","한편 27일 고려대학교 AI중심대학사업단은 경기창조경제혁신센터와 SW·AI 분야 산학연 협력체계 구축을 위한 업무협약을 체결했다. 양 기관은 AI 인재 양성과 현장실습, 문제해결형 프로그램 운영을 비롯해 대학...",2026-08-31 13:58,https://www.cnbizm.com/news/articleView.html?idxno=313262,https://www.cnbizm.com/news/articleView.html?idxno=313262
고려대학교,뉴시스,"고려대, 100억원 규모 '글로벌 인문사회 융합연구' 사업 선정",고려대 KU마음건강연구소가 주관기관으로 이끄는 컨소시엄에는 ▲고려대 고령사회연구원(윤석준 교수) ▲경희대 글로벌류큐·오키나와연구소(손지연 교수) ▲일본 무사시노대학교 인간과학연구소(노나카 슌스케 교수)가...,2026-08-31 13:56,https://www.newsis.com/view/NISX20260831_0003769573,https://n.news.naver.com/mnews/article/003/0014158791?sid=102
고려대학교,이데일리,"고려대 “학부생, 세계적 학술지에 논문 게재”","고려대 지구환경과학과 학부생이 저명 국제학술지에 논문을 게재했다. 왼쪽부터 교신저자를 맡은 고려대 지구환경과학과 김동훈 교수, 제1 저자인 이무진 학생(사진=고려대) 고려대는 고려대 지구환경과학과 학부...",2026-08-31 13:55,https://www.edaily.co.kr/News/Read?newsId=03188166645552896&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,https://n.news.naver.com/mnews/article/018/0006360938?sid=102
고려대학교,팝콘뉴스,"고려대 연구팀, 지구 하부 맨틀 광물 생성 과정 실시간 관측 성공","이번 연구는  고려대학교를 중심으로 미국 카네기연구소(Carnegie Institution for Science), 일본 도호쿠대학교(Tohoku University), 오사카대학교(Osaka University), 일본 고휘도광과학연구센터(Japan Synchrotron Radiation Research...",2026-08-31 13:50,http://www.popcornnews.net/news/articleView.html?idxno=131306,http://www.popcornnews.net/news/articleView.html?idxno=131306
고려대학교,에듀동아,"고려대 학부생, 세계적 학술지에 제1저자 논문 게재…지구 하부 맨틀 광...","고려대학교를 중심으로 미국 카네기연구소(Carnegie Institution for Science), 일본 도호쿠대학교(Tohoku University), 오사카대학교(Osaka University), 일본 고휘도광과학연구센터(Japan Synchrotron Radiation Research Institute, JASRI)...",2026-08-31 13:44,https://edu.donga.com/news/articleView.html?idxno=111435,https://edu.donga.com/news/articleView.html?idxno=111435
고려대학교,베리타스알파,고려대 극한충격 속 지구맨틀 광물 형성과정 첫 관측.. '학부생 이무진...,"고려대 지구환경과학과 김동훈 교수팀이 극한 충격 환경에서 지구 하부맨틀 주요 광물인... 이번 연구는 과학기술정보통신부와 한국연구재단, 고려대의 지원을 받아 수행됐으며, 고려대를 중심으로 미국...",2026-08-31 13:40,https://www.veritas-a.com/news/articleView.html?idxno=625332,https://www.veritas-a.com/news/articleView.html?idxno=625332
연세대학교,메디칼트리뷴,연세대의료원,"박창욱, 연세동곡의학교육원 교육평가센터장 이혜원, 혈관대사연구소장 박형천, 의학사연구소장 여인석... [보건대학원] 글로벌보건학과 주임교수 한휘종, 건강증진경영학과 주임교수 김태현, 글로벌보건학과...",2026-08-31 13:34,http://www.medical-tribune.co.kr/news/articleView.html?idxno=214984,http://www.medical-tribune.co.kr/news/articleView.html?idxno=214984
연세대학교,뉴시스,"고우리, 연세대 과잠 입고 ""현실은 임산부""","고우리가 연세대학교 학과 재킷을 입은 모습을 공개했다. 고우리는 30일 소셜미디어에 ""오랜만에 과 잠바. 진짜 26학번이 되고 싶다. 현실은 임산부""라는 글과 함께 사진 여러 장을 올렸다. 사진에는 고우리가 연세대학교...",2026-08-31 13:18,https://www.newsis.com/view/NISX20260831_0003769377,https://m.entertain.naver.com/article/003/0014158653
연세대학교,에듀동아,"연세대 언어정보연구원, 중국 상해외대 언어과학연구원과 '말뭉치 공동...","연세대학교(총장 윤동섭) 언어정보연구원(원장 조태린)은 지난 8월 21일(금) 연세대 위당관 문과대학 100주년 기념홀에서 중국 상해외국어대학교 언어과학연구원(Institute of Language Sciences, 원장 호개보(HU Kaibao))과...",2026-08-31 12:56,https://edu.donga.com/news/articleView.html?idxno=111419,https://edu.donga.com/news/articleView.html?idxno=111419
고려대학교,에듀동아,"고려대 KU마음건강연구소, 글로벌인문사회융합연구지원사업 선정…5년간...","고려대 KU마음건강연구소(최기홍 교수)가 주관기관으로 고려대 고령사회연구원(윤석준 교수), 경희대 글로벌류큐·오키나와연구소(손지연 교수), 일본 무사시노대학교 인간과학연구소(노나카 슌스케 교수) 국내외 4개...",2026-08-31 12:54,https://edu.donga.com/news/articleView.html?idxno=111417,https://edu.donga.com/news/articleView.html?idxno=111417
연세대학교,에듀동아,"연세대 AI혁신연구원, 이세돌 9단과 AI 시대 인간을 논하다",4시 연세·삼성학술정보관 Y-Valley에서 이세돌 울산과학기술원(UNIST) 특임교수를 초청해 특별대담 「AI와 유희하는 인간: 이세돌과 연세대 교수의 대화」를 개최한다. 2016년 알파고와 이세돌 9단의 대국 이후 10년이...,2026-08-31 12:50,https://edu.donga.com/news/articleView.html?idxno=111415,https://edu.donga.com/news/articleView.html?idxno=111415
고려대학교,베리타스알파,고려대 KU마음건강연구소 인문사회융합연구지원사업 선정.. '5년간 100억...,"고려대 KU마음건강연구소(최기홍 교수)가 주관기관을 맡아 고려대 고령사회연구원(윤석준 교수), 경희대 글로벌류큐/오키나와연구소(손지연 교수), 일본 무사시노대학교 인간과학연구소(노나카 슌스케 교수) 등 국내외 4개...",2026-08-31 12:26,https://www.veritas-a.com/news/articleView.html?idxno=625273,https://www.veritas-a.com/news/articleView.html?idxno=625273
고려대학교,데일리메디,"﻿고려대 의대, 고대 총장 무관 서러움 풀까",고려대학교는 1905년 개교해 1971년 우석학원과 고려중앙학원 병합으로 의과대학이 출범했다. 하지만 지금까지 의과대학 출신 총장은 전무했다. 고대의료원 산하 안암‧구로‧안산병원 모두 상급종합병원 반열에 올랐고...,2026-08-31 12:10,https://www.dailymedi.com/news/news_view.php?wr_id=939961,https://www.dailymedi.com/news/news_view.php?wr_id=939961
고려대학교,메트로신문,"고려대 KU마음건강연구소, 교육부 연구사업 선정…100억원 지원","컨소시엄에는 주관기관인 고려대 KU마음건강연구소를 비롯해 고려대 고령사회연구원, 경희대 글로벌류큐·오키나와연구소, 일본 무사시노대학교 인간과학연구소 등 국내외 4개 연구소가 참여한다. 연구는 9월 1일부터...",2026-08-31 11:48,http://www.metroseoul.co.kr/article/20260831500223,http://www.metroseoul.co.kr/article/20260831500223
고려대학교,뉴스티앤티,"고려대, '사회적 고립' 생애주기별 융합연구 선정…5년간 100억원 지원","고려대 KU마음건강연구소를 주관기관으로 고려대 고령사회연구원, 경희대 글로벌류큐·오키나와연구소, 일본 무사시노대학교 인간과학연구소 등 국내외 4개 연구소가 컨소시엄을 구성해 공동 연구에 나선다. 연구팀은...",2026-08-31 11:38,https://www.newstnt.com/news/articleView.html?idxno=715828,https://www.newstnt.com/news/articleView.html?idxno=715828
고려대학교,뉴스프리존,"고려대 KU마음건강연구소, 글로벌인문사회융합연구지원사업 선정","고려대  KU마음건강연구소가 주관하는 컨소시엄이 지난 28일, 교육부 산하 한국연구재단이 추진하는... 고려대는 '생애주기별 사회적 고립의 이해와 사회적 연결 회복을 위한 융합연구'를 주제로 '연구소지원형-컨소시엄형...",2026-08-31 11:32,https://www.newsfreezone.co.kr/news/articleView.html?idxno=706529,https://www.newsfreezone.co.kr/news/articleView.html?idxno=706529
서울대학교,여성소비자신문,통신업계 '에이닷 로그' 출시·서울대-KAIST와 AI 공동연구·집단에너지...,KT는 서울대학교ㆍKAIST와 1년간 진행한 인공지능(AI) 공동연구를 마무리하고 성과를 공유했으며... KT는 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다. KT는 서울대와 함께 자율형 AI 에이전트가 사용자의...,2026-08-31 11:32,http://www.wsobi.com/news/articleView.html?idxno=317271,http://www.wsobi.com/news/articleView.html?idxno=317271
서울대학교,프라임경제,"다가올아이앤씨-아리스타네트웍스, 서울대 차세대 네트워크망 구축","함께 서울대학교의 대규모 학내 통신망 혁신에 나선다. 다가올아이앤씨는 아리스타네트웍스의 고성능 스위칭 솔루션·SDN 플랫폼 기반, 주사업자인 삼성SDS와 협력을 진행한다. 이어 '서울대학교 지능형 캠퍼스를...",2026-08-31 11:30,http://www.newsprime.co.kr/news/article.html?no=745741,http://www.newsprime.co.kr/news/article.html?no=745741
연세대학교,NEWSGN,"거창아시아영화제, 연세대학교와 영화인 교류확대","한다""며 ""연세대학교 연세예술원과의 지속적인 교류를 통해 젊은 창작자와 영화인들이 새로운 기회를 만날 수 있는 네트워크를 만들어가겠다""고 말했다. 이어 ""거창에서 출발한 영화제가 국내 대학과 영화인, 영화 관련...",2026-08-31 11:14,https://www.newsgn.com/news/articleView.html?idxno=570566,https://www.newsgn.com/news/articleView.html?idxno=570566
연세대학교,신아일보,"연세대 FCEO 여성위원회, 따뜻한 한 끼 나눔으로 봉사활동 펼쳐",연세대 프랜차이즈 최고경영자과과정 (FCEO) 총동문회 여성위원회가 프란치스꼬의 집에서 급식 봉사활동을... 연세대 프랜차이즈 최고경영자과정(YFCEO)는 지난 2002년 1기를 시작으로 오는 9월 48기 신입원우를 모집...,2026-08-31 11:10,https://www.shinailbo.co.kr/news/articleView.html?idxno=5056496,https://www.shinailbo.co.kr/news/articleView.html?idxno=5056496
서울대학교,한국대학신문,"서울대 글로벌사회공헌단, 하계 우즈베키스탄 SNU공헌단 with ㈜영원무역...",서울대 단원들은 현지 협력 대학인 사마르칸트 국립외국어대학교와 우즈베키스탄-핀란드 사범대학 학생들과 사전 온라인 협업을 통해 프로그램을 공동 기획하였다. 사마르칸트 내 공립 유치원을 방문해 한국의 개정...,2026-08-31 11:00,https://news.unn.net/news/articleView.html?idxno=596641,https://news.unn.net/news/articleView.html?idxno=596641
고려대학교,팝콘뉴스,"고려대 KU마음건강硏, '글로벌인문사회융합연구지원사업' 선정…5년간 ...","고려대 KU마음건강연구소(최기홍 교수)가 주관기관으로 고려대 고령사회연구원(윤석준 교수), 경희대 글로벌류큐·오키나와연구소(손지연 교수), 일본 무사시노대학교 인간과학연구소(노나카 슌스케 교수) 국내외 4개...",2026-08-31 10:58,http://www.popcornnews.net/news/articleView.html?idxno=131274,http://www.popcornnews.net/news/articleView.html?idxno=131274
고려대학교,파이낸셜뉴스,"고려대, '사회적 고립' 전 생애주기 연구에 100억원 지원받는다",고려대가 청소년부터 노년층까지 생애주기별 '사회적 고립'의 원인과 회복 과정을 분석하고 예방·개입... 고려대는 KU마음건강연구소가 주관하는 컨소시엄이 교육부 산하 한국연구재단의...,2026-08-31 10:28,https://www.fnnews.com/news/202608311025470196,https://n.news.naver.com/mnews/article/014/0005568518?sid=102
고려대학교,스마트경제,"""외로운 AI 시대, 혼자 우는 한국인 구한다""… 고려대, 100억원 들여 '고...","이번 연구를 위해 주관기관인 고려대 KU마음건강연구소(최기홍 교수)를 필두로 고려대 고령사회연구원(윤석준 교수), 경희대 글로벌류큐·오키나와연구소(손지연 교수), 일본 무사시노대학교 인간과학연구소(노나카 슌스케...",2026-08-31 10:22,http://www.dailysmart.co.kr/news/articleView.html?idxno=128912,http://www.dailysmart.co.kr/news/articleView.html?idxno=128912
연세대학교,YTN,"[단독] 경찰, '연대 복면남' 추적 난항...1,000시간 분량 CCTV 분석","경찰이 서울 연세대학교 캠퍼스 부근에서 벌거벗은 채 복면만 쓰고 학생들을 잇달아 성추행한 남성을... 서울 서대문경찰서는 성추행 용의자를 특정하기 위해 연세대학교 인근 산책로와 안산 일대의 1,000시간이 넘는 CCTV...",2026-08-31 10:11,https://www.ytn.co.kr/_ln/0103_202608311011460196,https://n.news.naver.com/mnews/article/052/0002400493?sid=102
고려대학교,K-HEALTH,"경기 서남부 중증질환 거점병원으로 '우뚝'…고려대안산병원, 로봇수술...",이 가운데 고려대안산병원이 최근 로봇수술 누적 5000례를 달성하며 경기 서남부지역 중증질환... 고려대안산병원은 2015년 로봇수술기 '다빈치 S'를 도입하며 경기 서남부지역에 로봇수술 기반을 마련했다. 이후 2018년...,2026-08-31 10:06,https://www.k-health.com/news/articleView.html?idxno=100878,https://www.k-health.com/news/articleView.html?idxno=100878
고려대학교,데일리메디,"﻿고대구로병원, 의료기기 기업 현장 간담회","﻿ 고려대학교 구로병원 G밸리의료기기개발지원센터(총괄책임자 용환석, 영상의학과)는 최근 센터 세미나실에서 ‘2026 의료기기 기업 현장 간담회’를 개최했다. 이번 간담회는 G밸리의료기기개발지원센터 지원기업...",2026-08-31 09:46,https://www.dailymedi.com/news/news_view.php?wr_id=939963,https://www.dailymedi.com/news/news_view.php?wr_id=939963
고려대학교,SPORTALKOREA,"키움, 9월 2일 SSG전 '고려대학교 DAY' 진행",키움 히어로즈가는 9월 2일 오후 6시 30분 서울 고척스카이돔에서 열리는 SSG 랜더스와 홈 경기서 '고려대학교 DAY' 행사를 진행한다. 이날 고려대학교 DAY를 맞아 고려대학교 총학생회 이지민 중앙비상대책위원장이 시구를...,2026-08-31 09:41,https://www.sportalkorea.com/news/articleView.html?idxno=2025052909553498789,https://m.sports.naver.com/kbaseball/article/139/0002252473
서울대학교,파이낸셜포스트,"KT-서울대-카이스트, 공동연구 성과 가시화…미래 성장 동력 확보","KT가 서울대학교, 카이스트(KAIST) 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 워크숍에 참석한 50여 명 연구진은 지난 1년간 함께...",2026-08-31 09:38,https://www.financialpost.co.kr/news/articleView.html?idxno=272635,https://www.financialpost.co.kr/news/articleView.html?idxno=272635
고려대학교,KOREADAILY,"연고전 골프대회, 고려대 2년 연속 우승",,2026-08-31 09:36,https://www.koreadaily.com/article/20260830173509714,https://www.koreadaily.com/article/20260830173509714
연세대학교,매일경제,권성주 연세대 미래교육원 GTK&J 책임교수 “한·일 상호 이해력 높이면...,그래서 2016년도에 모교 연세대학교에 제안해 만들었던 것이 GTK의 시작이었습니다. Q. GTK가 11년째 운영되고 있다고 들었습니다. A. 새로운 대학 프로그램을 만들어 운영한다는 게 쉬운 일이 아닙니다. 특히 꼼꼼한 일본...,2026-08-31 09:29,https://www.mk.co.kr/article/12140095,https://n.news.naver.com/mnews/article/009/0005727911?sid=004
서울대학교,화이트페이퍼,"KT, 우리은행 AI 상담 재구축…서울대·KAIST와 기술 경쟁력도 강화","30일 업계에 따르면, KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 열고 최근 1년간 진행한 연구 결과를 공유했다. KT는 서울대와 자율형 에이전트를 위한 맥락 이해와 추론...",2026-08-31 09:22,http://www.whitepaper.co.kr/news/articleView.html?idxno=266151,http://www.whitepaper.co.kr/news/articleView.html?idxno=266151
서울대학교,ENETNEWS,오수향 소장·남성현 서울대 교수·임창환 한양대 교수 등 강연···서대...,"서울 서대문구는 오는 9월 15일부터 10월 1일까지 민주시민역량강화 특강 '공-존(ZONE)의 기술'을 운영한다.... 강연에는 임창환 한양대학교 교수, 김만권 경희대학교 교수, 윤지로 작가, 남성현 서울대학교 교수, 오수향...",2026-08-31 09:04,https://www.enetnews.co.kr/news/articleView.html?idxno=53867,https://www.enetnews.co.kr/news/articleView.html?idxno=53867
서울대학교,뉴스드림,"KT, 서울대·KAIST 연구진과 '차세대 AI 핵심 기술' 내재화 착수","KT는 서울대학교 및 KAIST 연구진과 함께 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 열었다고 30일 밝혔다. 이번 워크숍에는 KT와 서울대, KAIST 소속 연구진 50여 명이 참석해...",2026-08-31 09:00,http://www.newsdream.kr/news/articleView.html?idxno=117100,http://www.newsdream.kr/news/articleView.html?idxno=117100
고려대학교,한국강사신문,"고려대학교 김진호 교수팀, ""청소년기 우울, 성인 이후 조기 사망 위험...",텍사스-오스틴 대학교 손혜원 사회학과 박사과정(공동저자) [사진출처=고려대학교] 청소년기에 경험한 우울... 연구 결과 청소년기에 우울 증상이 심했던 사람은 개인적 특성과 가정환경 등 다른 요인을 고려한 뒤에도...,2026-08-31 08:26,https://www.lecturernews.com/news/articleView.html?idxno=209624,https://www.lecturernews.com/news/articleView.html?idxno=209624
연세대학교,더벨,"[더벨]연세대, 세 번째 AC 확보…미래캠퍼스 벤처투자 시동",연세대학교가 세 번째 액셀러레이터(AC)를 확보했다. 올해 원주 미래캠퍼스를 기반으로 미래기술지주회사를... 기술지주회사로서는 미래캠퍼스와 원주의과대학의 교원·학생 창업기업을 중심으로 기술사업화와 투자를...,2026-08-31 07:02,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202608271422576200103221,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202608271422576200103221
서울대학교,영남일보,[박종문의 캠퍼스 오디세이] 서울대 10개는 어디로 갔나,"이재명 정부의 대표적인 고등교육정책인 '서울대 10개 만들기'라는 이름은 남아 있지만, 정부가 내놓은 실행안을 들여다보면 당초 공약과 정책의 강조점이 적지 않게 달라졌다. 지역 거점국립대를 서울대에 버금가는...",2026-08-31 06:02,https://www.yeongnam.com/web/view.php?key=20260830023195134,https://www.yeongnam.com/web/view.php?key=20260830023195134
고려대학교,스타뉴스,"키움 히어로즈, 9월 2일 고척 홈 경기서 '고려대학교 DAY' 진행",키움 히어로즈가 내달 2일 오후 6시 30분 고척스카이돔에서 열리는 SSG 랜더스와 경기에서 '고려대학교 DAY' 행사를 진행한다. 이날 고려대학교 DAY를 맞아 고려대학교 총학생회 이지민 중앙비상대책위원장이 시구를...,2026-08-31 03:00,https://www.starnewskorea.com/sports/2026/08/31/2026083022350538745,https://m.sports.naver.com/kbaseball/article/108/0003466541
연세대학교,강원일보,연세대 원주세브란스기독병원 환자용 모바일 앱 서비스,"연세대 원주세브란스기독병원이 이달부터 환자들의 병원 이용 편의성을 높이기 위한 환자용 모바일 앱 서비스를 시작했다. 이번 모바일 앱은 ‘병원을 손안에서, 더 쉽고 빠르게’를 목표로 환자들이 병원을 이용하는...",2026-08-31 00:09,https://www.kwnews.co.kr/article/20260828500145,https://n.news.naver.com/mnews/article/087/0001214413?sid=102
서울대학교,APNEWS,"KT, 서울대·카이스트와 공동연구 결실…AI 사업 경쟁력으로 잇는다","KT(대표이사 박윤영)는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 행사에는 KT와 서울대, KAIST 연구진 약 50명이 참석해 최근 1년간 진행한 공동연구...",2026-08-30 23:18,https://www.apnews.kr/news/articleView.html?idxno=3050835,https://www.apnews.kr/news/articleView.html?idxno=3050835
고려대학교,이뉴스투데이,"고려대, '2026년 인문사회 분야 학술지원 집단연구' 6개 과제 선정","먼저, KU마음건강연구소(소장 최기홍)가 주관하는 컨소시엄(고려대 고령사회연구원, 경희대 글로벌류큐·오키나와연구소, 일본 무사시노대학교 인간과학연구소 총 4개 기관)은 글로벌인문사회융합연구(컨소시엄형)...",2026-08-30 20:51,http://www.enewstoday.co.kr/news/articleView.html?idxno=2464374,http://www.enewstoday.co.kr/news/articleView.html?idxno=2464374
연세대학교,점프볼,‘볼 없는 움직임 숙제’ 연세대 장혁준 “몇 분 뛰든 소중하게 여기겠...,"연세대는 지난 3년 동안 대학농구리그 44경기를 치르면서 7패를 당했는데 올해 대학농구리그 15경기에서 7패를 기록 중이다. 내년이 더 걱정이다. 이채형과 이주영, 이해솔, 홍상민이 졸업한다. 3학년은 김승우 한...",2026-08-30 19:21,https://m.sports.naver.com/basketball/article/065/0000301134,https://m.sports.naver.com/basketball/article/065/0000301134
고려대학교,스포츠서울,"프로야구단과 명문대가 만난다! 키움, 내달 2일 SSG전서 ‘고려대학교 ...",키움이 ‘고려대학교 DAY’를 개최한다. 키움은 “내달 2일 서울 고척스카이돔에서 열리는 2026 KBO리그 정규시즌 SSG전에서 ‘고려대학교 DAY’를 진행한다”고 30일 밝혔다. 시구와 시타는 고려대학교 총학생회 이지민...,2026-08-30 18:59,https://www.sportsseoul.com/news/read/1631796?ref=naver,https://m.sports.naver.com/kbaseball/article/468/0001262985
고려대학교,국민일보,“병원 가고 싶어도 갈 수 없었는데”…태국인 이주민 찾아간 고대구로...,고려대학교구로병원(고대구로병원) 기독교수회·기독신우회와 희년의료공제회가 마련한 의료봉사 현장이다. 내과와 산부인과 의사 등 의료진과 봉사자 40여명이 참여했다. 새생명태국인교회 교인과 비기독교인을 포함한...,2026-08-30 18:49,https://www.kmib.co.kr/article/view.asp?arcid=9000007414&cp=nv,https://n.news.naver.com/mnews/article/005/0001869781?sid=103
연세대학교,뉴시스,"""연예인인 줄""…'쇼트트랙 스타' 이유빈, 연세대 졸업","관문인 대학 졸업 소식을 전하며 눈부신 미모의 근황을 공개했다. 지난 29일 이유빈은 자신의 소셜네트워크서비스(SNS) 계정을 통해 ""굿바이, 연세""라는 문구와 함께 연세대학교 졸업식 현장에서 찍은 여러 장의 사진을...",2026-08-30 18:33,https://www.newsis.com/view/NISX20260830_0003768184,https://m.sports.naver.com/general/article/003/0014157228
서울대학교,매일경제,"[단독] 서울대, AI 탐지기 사용 중단… ""부정행위 잡으려다 교육 놓쳐""","안돼"" 서울대가 인공지능(AI) 활용 여부를 확인하기 위해 학내 구성원에게 제공해온 AI 탐지 서비스를 최근... 30일 매일경제 취재에 따르면 서울대는 AI 탐지 서비스 'GPT킬러'와의 제휴 계약을 지난달 1일 종료했다....",2026-08-30 17:46,https://www.mk.co.kr/article/12139925,https://n.news.naver.com/mnews/article/009/0005727788?sid=102
연세대학교,톱스타뉴스,"고우리, 연세대 캠퍼스서 과잠 근황…예비맘의 밝은 미소","그는 연세대학교 로고가 들어간 과잠 재킷을 입은 채 카메라를 향해 미소를 지었고, ""편 오늘 채널에서... 고우리는 최근 '오페라캠퍼스', '연세대학교', '디아츠' 등을 언급하며 관련 채널 콘텐츠 촬영에 참여하는 모습을...",2026-08-30 17:16,https://www.topstarnews.net/news/articleView.html?idxno=16177461,https://www.topstarnews.net/news/articleView.html?idxno=16177461
고려대학교,한국경제,"고려대학교, 학교추천전형에 학생부 성적 90% 반영",고려대(입학처장 정환·사진)가 2027학년도 수시모집에서 전년보다 28명 늘어난 2731명의 신입생을 선발한다.... 면접은 제시문을 기반으로 7분간 진행하며 의과대학은 다중미니면접(MMI)을 실시한다. 계열적합전형에는...,2026-08-30 16:36,https://www.hankyung.com/article/2026083014081,https://n.news.naver.com/mnews/article/015/0005326355?sid=102
서울대학교,미디어파인,"KT, 서울대·KAIST와 AI 공동연구 성과 공개…에이전틱 AI 협력 확대",KT가 서울대학교와 한국과학기술원(KAIST) 연구진과 진행해온 인공지능(AI) 공동연구 성과를 공유하고 차세대 AI 기술 경쟁력 확보를 위한 산학 협력을 한층 강화한다. KT는 KT우면연구센터에서 서울대·KAIST 연구진이...,2026-08-30 15:30,https://www.mediafine.co.kr/news/articleView.html?idxno=88413,https://www.mediafine.co.kr/news/articleView.html?idxno=88413
서울대학교,핀포인트뉴스,"KT, 서울대·KAIST와 맞손...AI 공동연구 성과 공개","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 행사에는 KT와 서울대, KAIST 연구진 50여명이 참석해 최근 1년간 진행한 공동연구 성과와 활용...",2026-08-30 15:18,https://www.pinpointnews.co.kr/news/articleView.html?idxno=481850,https://www.pinpointnews.co.kr/news/articleView.html?idxno=481850
고려대학교,마이데일리,"키움, 2일 SSG전서 ‘고려대학교 DAY’ 진행","키움 히어로즈는 2일 18시 30분 고척스카이돔에서 열리는 SSG랜더스와의 경기에서 ‘고려대학교 DAY’ 행사를 진행한다. 키움은 30일 ""이날 고려대학교 DAY를 맞아 고려대학교 총학생회 이지민 중앙비상대책위원장이...",2026-08-30 14:34,https://www.mydaily.co.kr/page/view/2026083014332094309,https://m.sports.naver.com/kbaseball/article/117/0004099795
서울대학교,TECHNOA,"아이브릭스, 서울대학교 학사정보서비스 고도화 완료","아이브릭스는 서울대 스누지니 고도화에 앞서 상명대학교 학사지원서비스 사업을 완료했으며, 현재 경북대학교 학사지원서비스 구축도 진행 중이다. 회사는 대학별 학사제도와 교육 환경을 반영해 축적한...",2026-08-30 14:34,http://www.technoa.co.kr/news/articleView.html?idxno=101327,http://www.technoa.co.kr/news/articleView.html?idxno=101327
서울대학교,서울경제,"KT, 서울대·KAIST와 ‘AI 공동연구 성과 워크숍’ 개최","KT가 서울대, 한국과학기술원(KAIST) 연구진과 함께 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총...",2026-08-30 14:30,https://www.sedaily.com/article/20084875?ref=naver,https://n.news.naver.com/mnews/article/011/0004656570?sid=105
서울대학교,LCNEWS,"KT·서울대·KAIST, AI 산학 공동연구 성과 공유…에이전틱 AI 협력 확대","KT는 30일 서울 서초구 KT우면연구센터에서 서울대학교, KAIST와 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 밝혔다. 워크숍에는 3개 기관 연구진 약 50명이 참석해 최근 1년간 진행한 공동연구...",2026-08-30 14:08,https://www.lcnews.co.kr/news/articleView.html?idxno=207388,https://www.lcnews.co.kr/news/articleView.html?idxno=207388
연세대학교,인사이트,"""여배우인 줄 알았다""... 쇼트트랙 이유빈이 연세대 졸업식서 공개한 근...","올림픽 금메달리스트 출신 쇼트트랙 선수 이유빈이 대학 졸업 소식을 알리며 새로운 출발을 알렸다. 이유빈은 지난 29일 자신의 SNS에 ""굿바이, 연세""라는 짧은 메시지와 함께 연세대학교 졸업식 현장 사진을...",2026-08-30 11:04,https://www.insight.co.kr/news/570897,https://www.insight.co.kr/news/570897
연세대학교,한국강사신문,"연세대학교 신용 교수팀, 소변 속 암 신호 동시에 분석하는 miRNA 다중 정...","연세대 생명공학과 신용 교수, 김명규 박사후연구원 [사진출처=연세대학교] 연세대학교 생명공학과 신용 교수 연구팀이 소변에 존재하는 암 관련 마이크로RNA(miRNA)를 별도의 증폭 과정 없이 여러 종류 동시에...",2026-08-30 08:16,https://www.lecturernews.com/news/articleView.html?idxno=209587,https://www.lecturernews.com/news/articleView.html?idxno=209587
연세대학교,한국강사신문,"연세대학교 이지현 교수팀, 조선 왕실 의궤 색채 연구로 국제 학술지 표...","연세대 통합디자인학과 이지현 교수, 신미라 박사 [사진출처=연세대학교] 연세대학교 통합디자인학과 이지현 교수 연구팀이 조선 왕실 의궤에 나타난 의례복 색채를 데이터 기반으로 분석한 연구로 국제 학술지...",2026-08-30 08:06,https://www.lecturernews.com/news/articleView.html?idxno=209586,https://www.lecturernews.com/news/articleView.html?idxno=209586
